imdb_id,title,rating,directors,writers,actors,budget,gross,financial score,score
tt1535970,The Ledge,6.4,['Matthew Chapman'],['Matthew Chapman'],"['Charlie Hunnam', 'Terrence Howard', 'Liv Tyler', 'Patrick Wilson', 'Jaqueline Fleming', 'Christopher Gorham', 'Maxine Greco', 'Geraldine Singer', 'Dean J. West', 'Jillian Batherson', 'Tyler Humphrey', 'Mike Pniewski', 'Katia Gomez']","$10,000,000 ","$5,176 ",1.79 ,4.09 
tt0120645,Meet the Deedles,3.5,['Steve Boyum'],['Jim Herzfeld'],"['Steve Van Wormer', 'Paul Walker', 'A.J. Langer', 'John Ashton', 'Dennis Hopper', 'Eric Braeden', 'Richard Lineback', 'Robert Englund', 'M.C. Gainey', 'Ana Gasteyer', 'Megan Cavanagh', 'Michael Ruud', 'Hattie Winston', 'Tom Matsusaka', 'Larry Rippenkroeger']","$24,000,000 ","$4,308,981 ",4.71 ,4.10 
tt0093300,Jaws: The Revenge,2.7,['Joseph Sargent'],"['Peter Benchley', 'Michael De Guzman', 'and 1 more credit']","['Lorraine Gary', 'Lance Guest', 'Mario Van Peebles', 'Karen Young', 'Michael Caine', 'Judith Barsi', 'Lynn Whitfield', 'Mitchell Anderson', 'Jay Mello', 'Cedric Scott', 'Charles Bowleg', 'Melvin Van Peebles', 'Mary Smith', 'Edna Billotto', 'Fritzi Jane Courtney']","$23,000,000 ","$20,763,013 ",5.51 ,4.11 
tt1656186,Stolen,5.3,['Simon West'],['David Guggenheim'],"['Nicolas Cage', 'Josh Lucas', 'Danny Huston', 'Malin kerman', 'Sami Gayle', 'Edrick Browne', 'Mark Valley', 'Barry Shabaka Henley', 'M.C. Gainey', 'J.D. Evermore', 'Garrett Hines', 'Kevin Foster', 'Tanc Sade', 'Dan Braverman', 'Jon Eyez']","$35,000,000 ","$183,125 ",2.94 ,4.12 
tt0120856,Tarzan and the Lost City,3.8,['Carl Schenkel'],"['Edgar Rice Burroughs', 'Bayard Johnson', 'and 1 more credit']","['Casper Van Dien', 'Jane March', 'Steven Waddington', 'Winston Ntshona', 'Rapulana Seiphemo', 'Ian Roberts', 'Sean Taylor', 'Gys de Villiers', 'Russel Savadier', 'Paul Buckby', 'Zane Meas', 'Barry Berk', 'Michael Gritten', 'Dimitri Cassar', 'Tony Caprari']","$20,000,000 ","$2,147,114 ",4.45 ,4.13 
tt1686018,Creature,3.8,['Fred Andrews'],"['Tracy Morse', 'Fred Andrews']","['Mehcad Brooks', 'Serinda Swan', 'Dillon Casey', 'Lauren Schneider', 'Aaron Hill', 'Amanda Fuller', 'Wayne Pre', 'David Jensen', 'Pruitt Taylor Vince', 'Daniel Bernhardt', 'Sid Haig', 'Rebekah Kennedy', 'Jennifer Lynn Warren', ""D'Arcy Allen"", 'Ilya Krueger']","$3,000,000 ","$327,000 ",4.46 ,4.13 
tt1714203,Piranha 3DD,4,['John Gulager'],"['Patrick Melton', 'Marcus Dunstan']","['Danielle Panabaker', 'Matt Bush', 'Katrina Bowden', 'Jean-Luc Bilodeau', 'David Koechner', 'Chris Zylka', 'Adrian Martinez', 'Paul James Jordan', 'Meagan Tandy', 'David Hasselhoff', 'Christopher Lloyd', 'Paul Scheer', 'Gary Busey', 'Clu Gulager', 'Sierra Fisk']","$5,000,000 ","$370,904 ",4.27 ,4.13 
tt0308208,Ballistic: Ecks vs. Sever,3.5,['Wych Kaosayananda'],['Alan B. McElroy'],"['Antonio Banderas', 'Lucy Liu', 'Gregg Henry', 'Ray Park', 'Talisa Soto', 'Miguel Sandoval', 'Terry Chen', 'Roger R. Cross', 'Sandrine Holt', 'Steve Bacic', 'Aidan Drummond', 'Eric Breker', 'Tony Alcantar', 'David Parker', 'Josephine Jacob']","$70,000,000 ","$14,294,842 ",4.77 ,4.14 
tt0089913,Revolution,4.9,['Hugh Hudson'],['Robert Dillon'],"['Al Pacino', 'Donald Sutherland', 'Nastassja Kinski', 'Joan Plowright', 'Dave King', 'Steven Berkoff', 'John Wells', 'Annie Lennox', 'Dexter Fletcher', 'Sid Owen', ""Richard O'Brien"", 'Paul Brooke', 'Eric Milota', 'Felicity Dean', 'Jo Anna Lee']","$28,000,000 ","$346,761 ",3.37 ,4.14 
tt0205461,Thomas and the Magic Railroad,2.8,['Britt Allcroft'],"['Britt Allcroft', 'and 1 more credit']","['Alec Baldwin', 'Cody McMains', 'Russell Means', 'Peter Fonda', 'Jared Wall', 'Laura Bower', 'Didi Conn', 'Mara Wilson', 'Lori Hallier', 'Michael E. Rodgers', 'Edward Glen', 'Neil Crone', 'Colm Feore', 'Linda Ballantyne', 'Kevin Frank']","$19,000,000 ","$15,911,333 ",5.48 ,4.14 
tt0086987,Bolero,2.6,['John Derek'],['John Derek'],"['Bo Derek', 'George Kennedy', 'Andrea Occhipinti', 'Ana Obregn', ""Olivia d'Abo"", 'Greg Bensen', 'Ian Cochrane', 'Mirta Miller', 'Mickey Knox', 'Paul Stacey', 'James Stacey']","$7,000,000 ","$8,914,881 ",5.69 ,4.14 
tt1073498,Meet the Spartans,2.6,"['Jason Friedberg', 'Aaron Seltzer']","['Jason Friedberg', 'Aaron Seltzer']","['Sean Maguire', 'Carmen Electra', 'Ken Davitian', 'Kevin Sorbo', 'Diedrich Bader', 'Method Man', 'Jareb Dauplaise', 'Travis Van Winkle', 'Phil Morris', 'Jim Piddock', 'Nicole Parker', 'Ike Barinholtz', 'Crista Flanagan', 'Hunter Clary', 'Emily Wilson']","$30,000,000 ","$38,233,676 ",5.69 ,4.14 
tt0295254,FeardotCom,3.3,['William Malone'],"['Moshe Diamant', 'Josephine Coyle']","['Stephen Dorff', 'Natascha McElhone', 'Stephen Rea', 'Udo Kier', 'Amelia Curtis', 'Jeffrey Combs', 'Nigel Terry', 'Gesine Cukrowski', 'Michael Sarrazin', 'Jana Gttgemanns', 'Anna Thalbach', 'Siobhan Flynn', 'Evie Garratt', 'Lex Kreps', 'Joan McBride']","$42,000,000 ","$13,208,023 ",4.99 ,4.14 
tt0434424,Undiscovered,3.8,['Meiert Avis'],['John Galt'],"['Pell James', 'Steven Strait', 'Kip Pardue', 'Carrie Fisher', 'Shannyn Sossamon', 'Stephen Moyer', 'Ashlee Simpson', 'Fisher Stevens', 'Perrey Reeves', 'Peter Weller', 'Melissa Lawner', 'Cameron Thor', 'Brian Swibel', 'Ewan Chung', 'Mann Alfonso']","$9,000,000 ","$1,046,166 ",4.49 ,4.15 
tt0117768,The Stupids,3.9,['John Landis'],"['James Marshall', 'Harry Allard', 'and 1 more credit']","['Tom Arnold', 'Jessica Lundy', 'Bug Hall', 'Alex McKenna', 'Mark Metcalf', 'Matt Keeslar', 'Scott Kraft', 'Victor Ertmanis', 'Earl Williams', 'George Chiang', 'Max Landis', 'Carol Ng', 'Arthur Eng', 'Jennifer Dean', 'Garry Robbins']","$25,000,000 ","$2,415,593 ",4.40 ,4.15 
tt0327554,Catwoman,3.2,['Pitof'],"['Bob Kane', 'Theresa Rebeck']","['Halle Berry', 'Benjamin Bratt', 'Sharon Stone', 'Lambert Wilson', 'Frances Conroy', 'Alex Borstein', 'Michael Massee', 'Byron Mann', 'Kim Smith', 'Christopher Heyerdahl', 'Peter Wingfield', 'Berend McKenzie', 'Chase Nelson-Murray', 'Manny Petruzzelli', 'Harley Reiner']","$100,000,000 ","$40,202,379 ",5.11 ,4.15 
tt0100369,The Pit and the Pendulum,6.1,['Stuart Gordon'],"['Edgar Allan Poe', 'Dennis Paoli']","['Lance Henriksen', 'Stephen Lee', 'William J. Norris', 'Mark Margolis', 'Carolyn Purdy-Gordon', 'Barbara Bocci', 'Benito Stefanelli', 'Jeffrey Combs', 'Tom Towles', 'Rona De Ricci', 'Jonathan Fuller', 'Geoffrey Copleston', 'Larry Dolgin', 'Tunny Piras', 'Fabio Carfora']","$2,000,000 ","$2,443 ",2.22 ,4.16 
tt0478126,Cthulhu,4.7,['Dan Gildark'],"['Grant Cogswell', 'Grant Cogswell']","['Jason Cottle', 'Casey Curran', 'Ethan Atkinson', 'Patrick McKnight', 'Cara Buono', 'Dennis Kleinsmith', 'Joe Shapiro', 'Ruby Wood', 'Hunter Stroud', 'Keifer Grimm', 'Rob Hamm', 'Scott Patrick Green', 'Nancy Stark', 'Tom Prince', 'Richard Garfield']","$750,000 ","$15,213 ",3.62 ,4.16 
tt0243736,40 Days and 40 Nights,5.5,['Michael Lehmann'],['Rob Perez'],"['Josh Hartnett', 'Shannyn Sossamon', 'Paulo Costanzo', 'Adam Trese', 'Emmanuelle Vaugier', 'Lorin Heath', 'Aaron Trainor', 'Glenn Fitzgerald', 'Monet Mazur', 'Christine Chatelain', 'Keegan Connor Tracy', 'Michael C. Maronna', 'Vinessa Shaw', 'Stefanie von Pfetten', 'Stanley Anderson']","$17,000,000 ","$69,588 ",2.82 ,4.16 
tt0093974,"Silent Night, Deadly Night Part 2",3,['Lee Harry'],"['Michael Hickey', 'Paul Caimi']","['Eric Freeman', 'James Newman', 'Elizabeth Kaitan', 'Jean Miller', 'Darrel Guilbeau', 'Brian Michael Henley', 'Corrine Gelfan', 'Michael Combatti', 'Ken Weichert', 'Ron Moriarty', 'Frank Novak', 'Randall Boffman', 'Joanne White', 'Lenny Rose', 'Nadya Wynd']","$250,000 ","$154,323 ",5.32 ,4.16 
tt0430912,Basic Instinct 2,4,['Michael Caton-Jones'],"['Leora Barish', 'Henry Bean', 'and 1 more credit']","['Stan Collymore', 'Sharon Stone', 'Neil Maskell', 'David Thewlis', 'Jan Chappell', 'David Morrissey', 'Terence Harvey', 'Hugh Dancy', 'Ellen Thomas', 'Mark Sangster', 'Tim Berrington', 'Indira Varma', 'Charlotte Rampling', 'Heathcote Williams', 'Flora Montgomery']","$70,000,000 ","$5,851,188 ",4.33 ,4.16 
tt0763840,Home of the Brave,5.6,['Irwin Winkler'],"['Mark Friedman', 'Mark Friedman', 'and 1 more credit']","['Samuel L. Jackson', 'Jessica Biel', 'Brian Presley', '50 Cent', 'Christina Ricci', 'Chad Michael Murray', 'Victoria Rowell', 'Jeffrey Nordling', 'Vyto Ruginis', 'Sam Jones III', 'James MacDonald', 'Sandra Nelson', 'Jack Serino', 'Brendan Wayne', 'Mohamed Zinathlah']","$12,000,000 ","$40,830 ",2.73 ,4.16 
tt0102395,Mannequin: On the Move,3.4,['Stewart Raffill'],"['Edward Rugoff', 'Michael Gottlieb']","['Kristy Swanson', 'William Ragsdale', 'Meshach Taylor', 'Terry Kiser', 'Stuart Pankin', 'Cynthia Harris', 'Andrew Hill Newman', 'Julie Foreman', 'John Edmondson', 'Phil Latella', 'Mark Gray', 'Erick Weiss', 'Jackye Roberts', 'John Casino', 'Laurie Wing']","$13,000,000 ","$3,752,426 ",4.94 ,4.17 
tt0992911,Dou fo sin,6.7,['Wilson Yip'],"['Kam-Yuen Szeto', 'Lik-Kei Tang']","['Donnie Yen', 'Louis Koo', 'Collin Chou', 'Ray Lui', 'Bingbing Fan', 'Yu Xing', 'Kent Cheng', 'Ping Ha', 'Ben Lam', 'Austin Wai', 'Wai Ai', 'Zen Berimbau', 'Drafus Chow', 'Damian Green', 'Tony Ho']","$8,000,000 ","$3,271 ",1.67 ,4.18 
tt0398913,DOA: Dead or Alive,4.7,['Corey Yuen'],"['J.F. Lawton', 'Adam Gross']","['Jaime Pressly', 'Devon Aoki', 'Holly Valance', 'Sarah Carter', 'Natassia Malthe', 'Kane Kosugi', 'Matthew Marsden', 'Eric Roberts', 'Steve Howey', 'Brian White', 'Kevin Nash', 'Collin Chou', 'Derek Boyer', 'Silvio Simac', 'Fang Liu']","$21,000,000 ","$480,314 ",3.68 ,4.19 
tt0891592,Street Fighter: The Legend of Chun-Li,3.7,['Andrzej Bartkowiak'],['Justin Marks'],"['Kristin Kreuk', 'Chris Klein', 'Neal McDonough', 'Robin Shou', 'Moon Bloodgood', 'Josie Ho', 'Taboo', 'Michael Clarke Duncan', 'Pei-pei Cheng', 'Edmund Chen', 'Inez Yan', 'Elizaveta Kiryukhina', 'Emilze Junqueira', 'Katherine Pemberton', 'Siri Sirijane']","$50,000,000 ","$8,742,261 ",4.69 ,4.20 
tt0119502,The Last Time I Committed Suicide,5.7,['Stephen Kay'],"['Neal Cassady', 'Stephen Kay']","['Thomas Jane', 'Keanu Reeves', 'Adrien Brody', 'John Doe', 'Claire Forlani', 'Jim Haynie', 'Marg Helgenberger', 'Lucinda Jenney', 'Gretchen Mol', 'Pat McNamara', 'Kate Williamson', 'Cristine Rose', 'Meadow Sisto', 'Amy Smart', 'Alexandra Holden']","$4,000,000 ","$12,836 ",2.70 ,4.20 
tt0158622,The Flintstones in Viva Rock Vegas,3.3,['Brian Levant'],"['William Hanna', 'Joseph Barbera']","['Mark Addy', 'Stephen Baldwin', 'Kristen Johnston', 'Jane Krakowski', 'Joan Collins', 'Thomas Gibson', 'Alan Cumming', 'Harvey Korman', 'Alex Meneses', 'John Taylor', 'Tony Longo', 'Danny Woodburn', 'Taylor Negron', 'Jack McGee', 'David Jean Thomas']","$83,000,000 ","$35,231,365 ",5.14 ,4.22 
tt0120179,Speed 2: Cruise Control,3.5,['Jan de Bont'],"['Graham Yost', 'Jan de Bont']","['Sandra Bullock', 'Jason Patric', 'Willem Dafoe', 'Temuera Morrison', 'Brian McCardie', 'Christine Firkins', 'Mike Hagerty', 'Colleen Camp', 'Lois Chiles', 'Francis Guinan', 'Tamia', 'Jeremy Hotz', 'Enrique Murciano', 'Jessica Diz', 'Connie Ray']","$160,000,000 ","$48,068,396 ",4.96 ,4.23 
tt0116953,Mad Dog Time,5.2,['Larry Bishop'],['Larry Bishop'],"['Ellen Barkin', 'Gabriel Byrne', 'Richard Dreyfuss', 'Jeff Goldblum', 'Diane Lane', 'Burt Reynolds', 'Larry Bishop', 'Joey Bishop', 'Kyle MacLachlan', 'Angie Everhart', 'Henry Silva', 'Michael J. Pollard', 'Gregory Hines', 'Billy Idol', 'Billy Drago']","$8,000,000 ","$80,026 ",3.27 ,4.23 
tt0806027,Blood: The Last Vampire,5.3,['Chris Nahon'],"['Chris Chow', 'Kenji Kamiyama', 'and 1 more credit']","['Gianna Jun', 'Allison Miller', 'Liam Cunningham', 'JJ Feild', 'Koyuki', 'Yasuaki Kurata', 'Larry Lamb', 'Andrew Pleavin', 'Michael Byrne', 'Colin Salmon', 'Masiela Lusha', 'Ailish OConnor', 'Constantine Gregory', 'Joey Anaya', 'Khary Payton']","$30,000,000 ","$256,681 ",3.19 ,4.24 
tt0490196,Phat Girlz,2.5,['Nnegest Likk'],['Nnegest Likk'],"[""Mo'Nique"", 'Jimmy Jean-Louis', 'Godfrey', 'Kendra C. Johnson', 'Joyful Drake', 'Dayo Ade', 'Felix Pire', 'Doug Ballard', 'Charles Duckworth', 'Jack Noseworthy', 'Eric Roberts', 'Moses James', 'Kidigo Kennedy', 'Chet Anekwe', 'Karen Elizabeth']","$3,000,000 ","$7,059,537 ",5.99 ,4.25 
tt0167456,Thunderbirds,4,['Jonathan Frakes'],"['Gerry Anderson', 'Sylvia Anderson']","['Brady Corbet', 'Debora Weston', 'Soren Fulton', 'Lou Hirsch', 'Alex Barringer', 'Demetri Goritsas', 'Genie Francis', 'Philip Winchester', 'Deobia Oparei', 'Bill Paxton', 'Kyle Herbert', 'Dominic Colenso', 'Ben Torgersen', 'Sophia Myles', 'Ron Cook']","$57,000,000 ","$6,768,055 ",4.50 ,4.25 
tt0193560,Texas Rangers,5,['Steve Miner'],"['George Durham', 'Scott Busby', 'and 1 more credit']","['James Van Der Beek', 'Rachael Leigh Cook', 'Ashton Kutcher', 'Dylan McDermott', 'Usher Raymond', 'Tom Skerritt', 'Randy Travis', 'Leonor Varela', 'Brian Martell', 'Alfred Molina', 'Billy Morton', 'Kate Newby', 'Robert Patrick', 'Gordon Michaels', 'Joe Renteria']","$38,000,000 ","$623,374 ",3.51 ,4.26 
tt0279286,On the Line,3.6,['Eric Bross'],"['Eric Aronson', 'Paul Stanton']","['Lance Bass', 'Joey Fatone', 'Emmanuelle Chriqui', 'GQ', 'James Bulliard', 'Al Green', 'Tamala Jones', 'Richie Sambora', 'Amanda Foreman', 'Dan Montgomery Jr.', 'Dave Foley', 'Jerry Stiller', 'David Fraser', 'Jenny Parsons', 'Kristin Booth']","$16,000,000 ","$4,356,743 ",4.92 ,4.26 
tt0081747,When Time Ran Out...,4.2,['James Goldstone'],"['Gordon Thomas', 'Max Morgan Witts']","['Paul Newman', 'Jacqueline Bisset', 'William Holden', 'Edward Albert', 'Red Buttons', 'Barbara Carrera', 'Valentina Cortese', 'Veronica Hamel', 'Alex Karras', 'Burgess Meredith', 'Ernest Borgnine', 'James Franciscus', 'John Considine', 'Sheila Allen', 'Pat Morita']","$20,000,000 ","$1,700,000 ",4.33 ,4.27 
tt0462244,Daddy Day Camp,2.6,['Fred Savage'],"['Geoff Rodkey', 'J. David Stem']","['Cuba Gooding Jr.', 'Lochlyn Munro', 'Richard Gant', 'Tamala Jones', 'Paul Rae', 'Josh McLerran', 'Spencir Bridges', 'Brian Doyle-Murray', 'Dallin Boyce', 'Telise Galanis', 'Taggart Hurtubise', 'Molly Jepson', ""Tad D'Agostino"", 'Tyger Rawlings', 'Talon G. Ackerman']","$6,000,000 ","$13,235,267 ",5.96 ,4.28 
tt0141907,Town &amp; Country,4.3,['Peter Chelsom'],"['Michael Laughlin', 'Buck Henry']","['Warren Beatty', 'Nastassja Kinski', 'Diane Keaton', 'Goldie Hawn', 'Garry Shandling', 'Vincent Lascoumes', 'William Hootkins', 'Terri Hoyos', 'Josh Hartnett', 'Tricia Vessey', 'Marc Casabani', 'Del Zamora', 'Katharine Towne', 'Tony Abatemarco', 'Eve Crawford']","$90,000,000 ","$6,712,451 ",4.27 ,4.28 
tt0210070,Ginger Snaps,6.8,['John Fawcett'],"['Karen Walton', 'John Fawcett', 'and 1 more credit']","['Emily Perkins', 'Katharine Isabelle', 'Kris Lemche', 'Mimi Rogers', 'Jesse Moss', 'Danielle Hampton', 'John Bourgeois', 'Peter Keleghan', 'Christopher Redman', 'Jimmy MacInnis', 'Lindsay Leese', 'Wendii Fulford', 'Ann Baggley', 'Graeme Robertson', 'Maxwell Robertson']","$5,000,000 ","$2,554 ",1.78 ,4.29 
tt0091344,King Kong Lives,3.4,['John Guillermin'],"['Merian C. Cooper', 'Steven Pressfield']","['Peter Elliott', 'George Antoni', 'Brian Kerwin', 'Linda Hamilton', 'John Ashton', 'Peter Michael Goetz', 'Frank Maraden', 'Alan Sader', 'Lou Criscuolo', 'Marc Clement', 'Richard Rhodes', 'Larry Souder', 'Ted Prichard', 'Jayne Gray', 'Debbie McLeod']","$10,000,000 ","$4,637,958 ",5.18 ,4.29 
tt0118661,The Avengers,3.5,['Jeremiah S. Chechik'],"['Sydney Newman', 'Don MacPherson']","['Ralph Fiennes', 'Uma Thurman', 'Sean Connery', 'Patrick Macnee', 'Jim Broadbent', 'Fiona Shaw', 'Eddie Izzard', 'Eileen Atkins', 'John Wood', 'Carmen Ejogo', 'Keeley Hawes', 'Shaun Ryder', 'Nicholas Woodeson', 'Michael Godley', 'Richard Lumsden']","$60,000,000 ","$23,322,832 ",5.09 ,4.30 
tt0780595,Redline,3.7,['Andy Cheng'],"['Robert Foreman', 'Daniel Sadek']","['Nathan Phillips', 'Nadia Bjorlin', 'Angus Macfadyen', 'Eddie Griffin', 'Tim Matheson', 'Jesse Johnson', 'Barbara Niven', 'Denyce Lawton', 'Neill Skylar', 'Marc Crumpton', 'Faleolo Alailima', 'Hal Ozsan', 'Todd Lowe', 'Danica Dias', 'Michael Hagiwara']","$26,000,000 ","$6,877,133 ",4.90 ,4.30 
tt0388183,King's Ransom,3.7,['Jeffrey W. Byrd'],['Wayne Conley'],"['Anthony Anderson', 'Jay Mohr', 'Kellita Smith', 'Nicole Ari Parker', 'Regina Hall', 'Loretta Devine', 'Donald Faison', 'Leila Arcieri', 'Charles Q. Murphy', ""Brooke D'Orsay"", 'Jackie Burroughs', 'Lisa Marcos', 'Roger R. Cross', 'Millie Tresierra', 'Robert Smith']","$15,000,000 ","$3,998,889 ",4.90 ,4.30 
tt0114306,Rumpelstiltskin,4.2,['Mark Jones'],"['Mark Jones', 'Joe Ruby']","['Kim Johnston Ulrich', 'Tommy Blaze', 'Allyce Beasley', 'Max Grodnchik', 'Vera Lockwood', 'Jay Pickett', 'Sherman Augustus', 'Valerie Wildman', 'Jack McGee', 'Mark Holton', 'Donna Barnes', 'Marsha Dietlein', 'Ben Marley', 'Elmarie Wendel', 'Rachel Duncan']","$3,000,000 ","$294,991 ",4.41 ,4.30 
tt0865554,The Informers,5.1,['Gregor Jordan'],"['Bret Easton Ellis', 'Nicholas Jarecki', 'and 1 more credit']","['Jon Foster', 'Austin Nichols', 'Amber Heard', 'Lou Taylor Pucci', 'Fernando Consagra', 'Aaron Himelstein', 'Mel Raido', 'Rhys Ifans', 'Germn Tripel', 'Billy Bob Thornton', 'Kim Basinger', 'Winona Ryder', 'Brad Renfro', 'Suzanne Ford', 'Cameron Goodman']","$18,000,000 ","$300,000 ",3.52 ,4.31 
tt0492389,Furry Vengeance,3.4,['Roger Kumble'],"['Michael Carnes', 'Josh Gilbert']","['Brendan Fraser', 'Ricky Garcia', 'Eugene Cordero', ""Patrice O'Neal"", 'Jim Norton', 'Brooke Shields', 'Matt Prokop', 'Billy Bush', 'Ken Jeong', 'Angela Kinsey', 'Samantha Bee', 'Alice Drummond', 'Toby Huss', 'Skyler Samuels', 'Gerry Bednob']","$35,000,000 ","$17,596,256 ",5.22 ,4.31 
tt0190374,Dungeons &amp; Dragons,3.6,['Courtney Solomon'],"['Topper Lilien', 'Carroll Cartwright', 'and 1 more credit']","['Jeremy Irons', 'Bruce Payne', 'Justin Whalin', 'Marlon Wayans', 'Robert Miano', 'Tomas Havrlik', 'Thora Birch', 'Edward Jewesbury', 'Zoe McLellan', 'Lee Arenberg', 'Kristen Wilson', 'Martin Astles', ""Matthew O'Toole"", ""David O'Kelly"", ""Richard O'Brien""]","$45,000,000 ","$15,185,241 ",5.02 ,4.31 
tt0088001,Rhinestone,3.2,['Bob Clark'],"['Phil Alden Robinson', 'Phil Alden Robinson', 'and 1 more credit']","['Sylvester Stallone', 'Dolly Parton', 'Richard Farnsworth', 'Ron Leibman', 'Tim Thomerson', 'Steve Peck', 'Penny Santon', 'Russell Buchanan', 'Ritch Brinkley', 'Jerry Potter', 'Jesse Welles', 'Phil Rubenstein', 'Thomas Ikeda', 'Christal Kim', 'Arline Miyazaki']","$28,000,000 ","$21,435,321 ",5.43 ,4.32 
tt0120185,Spice World,3,['Bob Spiers'],"['Spice Girls', 'Kim Fuller']","['Melanie Brown', 'Emma Bunton', 'Melanie Chisholm', 'Geri Halliwell', 'Victoria Beckham', 'Kevin Allen', 'Devon Anderson', 'Michael Barrymore', 'Richard Briers', 'Simon Chandler', 'Elvis Costello', 'Alan Cumming', 'The Dream Boys', 'David Fahm', 'Jason Flemyng']","$25,000,000 ","$29,247,405 ",5.64 ,4.32 
tt0120107,Shadow Conspiracy,4.6,['George P. Cosmatos'],"['Adi Hasak', 'Ric Gibbs']","['Charlie Sheen', 'Donald Sutherland', 'Linda Hamilton', 'Stephen Lang', 'Ben Gazzara', 'Nicholas Turturro', 'Stanley Anderson', 'Theodore Bikel', 'Charles Cioffi', 'Paul Gleason', ""Terry O'Quinn"", 'Sam Waterston', 'Gore Vidal', 'Henry Strozier', 'Dey Young']","$45,000,000 ","$2,154,540 ",4.05 ,4.32 
tt1073241,Nothing But the Truth,7.2,['Rod Lurie'],['Rod Lurie'],"['Kate Beckinsale', 'Matt Dillon', 'Angela Bassett', 'Alan Alda', 'Vera Farmiga', 'David Schwimmer', 'Courtney B. Vance', 'Noah Wyle', 'Floyd Abrams', 'Preston Bailey', 'Kristen Bough', 'Julie Ann Emery', 'Robert Harvey', ""Michael O'Neill"", 'Kristen Shaw']","$11,500,000 ","$3,045 ",1.45 ,4.33 
tt0174204,Simpatico,4.3,['Matthew Warchus'],"['Sam Shepard', 'Matthew Warchus', 'and 1 more credit']","['Nick Nolte', 'Jeff Bridges', 'Sharon Stone', 'Catherine Keener', 'Albert Finney', 'Shawn Hatosy', 'Kimberly Williams-Paisley', 'Liam Waite', 'Whit Crawford', 'Bob Harter', 'Angus T. Jones', 'Ken Strunk', 'Ashley Gutherie', 'Maria Carretero', 'Nicole Forester']","$10,000,000 ","$902,144 ",4.36 ,4.33 
tt0466342,Date Movie,2.7,"['Aaron Seltzer', 'and 1 more credit']","['Jason Friedberg', 'Aaron Seltzer']","['Alyson Hannigan', 'Adam Campbell', 'Sophie Monk', 'Eddie Griffin', 'Meera Simhan', 'Fred Willard', 'Jennifer Coolidge', 'Marie Matiko', 'Judah Friedlander', 'Carmen Electra', 'Tony Cox', 'Mauricio Sanchez', 'Beverly Polcyn', 'Valery M. Ortiz', 'Charlie Dell']","$20,000,000 ","$48,548,426 ",6.01 ,4.35 
tt0283160,Extreme Ops,4.2,['Christian Duguay'],"['Timothy Scott Bogart', 'Mark Mullin', 'and 1 more credit']","['Devon Sawa', 'Bridgette Wilson-Sampras', 'Rupert Graves', 'Rufus Sewell', 'Heino Ferch', 'Joe Absolom', 'Jana Pallaske', 'Jean-Pierre Castaldi', 'Liliana Komorowska', 'Klaus Lwitsch', 'David Scheller', 'Detlef Bothe', 'Heinrich Schmieder', 'Franjo Marincic', 'Rade Radovic']","$40,000,000 ","$4,835,968 ",4.51 ,4.35 
tt0120531,Woo,3.4,['Daisy von Scherler Mayer'],['David C. Johnson'],"['Jada Pinkett Smith', 'Tommy Davidson', 'Duane Martin', 'Michael Ralph', 'Darrel Heath', 'Dave Chappelle', 'Paula Jai Parker', 'LL Cool J', 'Aida Turturro', 'Lance Slaughter', 'Dartanyan Edmonds', 'Foxy Brown', 'Sam Moses', 'Tiffany Hall', 'Girlina']","$13,000,000 ","$8,026,971 ",5.32 ,4.36 
tt0284929,Ted Bundy,5.8,['Matthew Bright'],"['Stephen Johnston', 'Matthew Bright']","['Michael Reilly Burke', 'Boti Bliss', 'Julianna McCarthy', 'Jennifer Tisdale', 'Michael Santos', 'Annalee Autumn', 'Steffani Brass', 'Tricia Dickson', 'Meadow Sisto', 'Eric DaRe', 'Melissa Schmidt', 'Deborah Offner', 'Zarah Little', 'Alison West', 'Matt Hoffman']","$1,200,000 ","$6,073 ",2.93 ,4.36 
tt1134854,Survival of the Dead,5,['George A. Romero'],['George A. Romero'],"['Alan Van Sprang', 'Kenneth Welsh', 'Kathleen Munroe', 'Devon Bostick', 'Richard Fitzpatrick', 'Athena Karkanis', 'Stefano DiMatteo', 'Joris Jarsky', 'Eric Woolfe', 'Julian Richings', 'Wayne Robson', 'Joshua Peace', 'Hardee T. Lineham', 'Dru Viergever', 'Shawn Roberts']","$4,000,000 ","$101,055 ",3.73 ,4.36 
tt0113010,Fair Game,3.9,['Andrew Sipes'],"['Paula Gosling', 'Charlie Fletcher']","['William Baldwin', 'Cindy Crawford', 'Steven Berkoff', 'Christopher McDonald', 'Miguel Sandoval', 'Johann Carlo', 'Salma Hayek', 'John Bedford Lloyd', 'Olek Krupa', 'Jenette Goldstein', 'Marc Macaulay', 'Sonny Carl Davis', 'Frank Medrano', 'Don Yesso', 'Paul Dillon']","$50,000,000 ","$11,534,477 ",4.83 ,4.37 
tt0166276,Monkeybone,4.5,['Henry Selick'],"['Kaja Blackley', 'Sam Hamm']","['Brendan Fraser', 'Bridget Fonda', 'John Turturro', 'Chris Kattan', 'Giancarlo Esposito', 'Rose McGowan', 'Dave Foley', 'Megan Mullally', 'Bob Odenkirk', 'Pat Kilbane', 'Lisa Zane', 'Whoopi Goldberg', 'Sandra Thigpen', 'Wayne Wilderson', 'Amy Higgins']","$75,000,000 ","$5,409,517 ",4.25 ,4.38 
